timestamp,dpid,mfr_desc,hw_desc,sw_desc,serial_num,dp_desc
1746869492.767554,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746869507.8012826,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746869554.0576015,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746869576.5296476,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746869595.5492475,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746869623.9733891,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746869880.3691452,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746869907.9265707,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746869917.6643105,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746869926.3670478,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746869936.8840973,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746869948.2397773,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746869959.2479537,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746869968.554378,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746869978.3730652,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746869988.7977672,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746869999.9397597,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746870010.942274,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746870021.2894492,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746870030.3898482,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746870041.5676575,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746870053.0609357,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746870063.3347929,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746870072.9283032,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746870081.4631639,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746870090.1646411,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746870103.440394,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871235.2071633,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871259.7986257,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871269.4989169,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871279.215286,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871289.3495305,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871300.6001854,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871311.0480485,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871729.1757276,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871742.5726023,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871751.3645914,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871761.7797976,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871774.3373191,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871784.5423598,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871792.9993474,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871803.099932,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871815.8679655,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871826.9770641,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871836.1215186,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871845.866839,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871857.7480278,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871869.291499,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871879.5757504,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871888.2354496,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871898.9824955,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871908.7402086,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746871918.633075,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746872231.8252954,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746872252.8581765,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746872262.697533,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746872273.122945,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746872283.0901785,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746872293.1890466,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746872932.1143255,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746872952.5823016,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746872962.5751927,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746885829.1771529,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746885856.1832438,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746885873.2060893,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746885883.2329643,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746885893.120879,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746885903.3710291,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746885914.2586954,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
1746885924.270364,4,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's4'
