timestamp,dpid,mfr_desc,hw_desc,sw_desc,serial_num,dp_desc
1746871302.6067176,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871312.4022233,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871729.1404057,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871744.8679843,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871753.5093818,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871763.3829622,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871775.893114,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871786.3317816,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871794.6170716,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871805.3184853,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871817.6718347,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871828.7975316,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871838.114931,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871847.985735,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871859.230173,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871871.1238422,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871881.8383312,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871890.7938902,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871901.335314,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871910.359325,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746871920.2674167,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746872231.845943,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746872251.767525,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746872261.7983391,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746872272.260643,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746872282.0731082,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746872292.4404604,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746872932.1728392,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746872951.3680217,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746872961.4099867,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746885829.1491008,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746885856.2110453,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746885872.9194658,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746885882.8932533,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746885893.472312,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746885903.305894,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746885913.9854376,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
1746885924.2322307,3,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's3'
