timestamp,dpid,port_no,rx_packets,rx_bytes,rx_errors,tx_packets,tx_bytes,tx_errors
1746871879.97734,2,3,74322,9516016,0,83993,11123053,0
1746871879.97734,2,4,76084,9847267,0,81694,10779119,0
1746871879.97734,2,4294967294,0,0,0,0,0,0
1746871889.3787098,2,1,79257,10481866,0,88184,11511143,0
1746871889.3787098,2,2,81884,10627547,0,86450,11310118,0
1746871889.3787098,2,3,78783,10088303,0,88860,11686839,0
1746871889.3787098,2,4,80814,10463775,0,86576,11334692,0
1746871889.3787098,2,4294967294,0,0,0,0,0,0
1746871899.80322,2,1,83667,11029854,0,93022,12066312,0
1746871899.80322,2,2,86343,11161389,0,91256,11861927,0
1746871899.80322,2,3,83431,10645000,0,93794,12261041,0
1746871899.80322,2,4,85492,11025304,0,91400,11890613,0
1746871899.80322,2,4294967294,0,0,0,0,0,0
1746871909.181883,2,1,88034,11513294,0,97869,12626694,0
1746871909.181883,2,2,90888,11651915,0,95986,12409540,0
1746871909.181883,2,3,88096,11139180,0,98739,12832999,0
1746871909.181883,2,4,90124,11519118,0,96173,12446018,0
1746871909.181883,2,4294967294,0,0,0,0,0,0
1746871918.7315955,2,1,92275,12009768,0,102631,13278127,0
1746871918.7315955,2,2,95382,12156565,0,100602,13044420,0
1746871918.7315955,2,3,92605,11640103,0,103519,13489068,0
1746871918.7315955,2,4,94588,12022456,0,100750,13074671,0
1746871918.7315955,2,4294967294,0,0,0,0,0,0
1746872231.8043494,2,1,4914,451624,0,5593,510386,0
1746872231.8043494,2,2,4998,458069,0,5546,507492,0
1746872231.8043494,2,3,5533,500620,0,5393,494533,0
1746872231.8043494,2,4,4972,457333,0,5558,507737,0
1746872231.8043494,2,4294967294,0,0,0,0,0,0
1746872252.5436096,2,1,9985,913422,0,11378,1043559,0
1746872252.5436096,2,2,10202,929731,0,11300,1037781,0
1746872252.5436096,2,3,11309,1018886,0,10927,1009895,0
1746872252.5436096,2,4,10049,920610,0,11329,1038237,0
1746872252.5436096,2,4294967294,0,0,0,0,0,0
1746872262.5247738,2,1,15196,1386197,0,17326,1578379,0
1746872262.5247738,2,2,15553,1413661,0,17234,1571311,0
1746872262.5247738,2,3,17302,1559744,0,16609,1519965,0
1746872262.5247738,2,4,15318,1396336,0,17270,1572315,0
1746872262.5247738,2,4294967294,0,0,0,0,0,0
1746872272.9661853,2,1,20419,1868075,0,23254,2114451,0
1746872272.9661853,2,2,20921,1900446,0,23135,2105989,0
1746872272.9661853,2,3,23131,2079907,0,22290,2039462,0
1746872272.9661853,2,4,20551,1874392,0,23192,2108312,0
1746872272.9661853,2,4294967294,0,0,0,0,0,0
1746872282.788172,2,1,25717,2357400,0,29329,2668438,0
1746872282.788172,2,2,26262,2392325,0,29082,2647675,0
1746872282.788172,2,3,29099,2627004,0,28098,2569644,0
1746872282.788172,2,4,25923,2367293,0,29266,2662461,0
1746872282.788172,2,4294967294,0,0,0,0,0,0
1746872292.8692732,2,1,31051,2831710,0,35267,3202319,0
1746872292.8692732,2,2,31698,2872026,0,34924,3174152,0
1746872292.8692732,2,3,34908,3136381,0,33925,3092472,0
