timestamp,dpid,mfr_desc,hw_desc,sw_desc,serial_num,dp_desc
1746871781.766685,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871794.1652584,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871805.0479002,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871813.900258,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871823.6940675,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871835.6412642,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871847.2018962,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871857.4746847,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871866.5629299,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871877.3931875,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871889.2910223,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871900.2364838,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871909.195668,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871916.5499914,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746872227.9624164,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746872251.0613468,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746872263.9270577,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746872274.2369041,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746872284.7310014,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746872294.468555,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746872929.1726592,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746872949.0590146,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746872960.3044345,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746885828.4795694,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746885851.1852217,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746885872.6675482,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746885882.7938743,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746885893.000243,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746885903.417591,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746885914.133374,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746885923.5469472,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
