timestamp,dpid,mfr_desc,hw_desc,sw_desc,serial_num,dp_desc
1746871311.157349,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871725.1796598,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871741.4014394,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871753.7604885,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871764.0564156,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871772.4536738,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871782.3470497,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871794.9118986,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871805.689778,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871814.6179006,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871824.5719144,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871836.3376899,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871848.2928233,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871858.225429,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871867.4772084,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871877.706281,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871889.1136978,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871900.4696956,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871909.3310366,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871916.536078,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746872227.2821662,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746872249.7392678,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746872264.2145708,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746872274.846472,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746872285.254893,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746872294.765653,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746872928.4514937,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746872948.7425199,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746872959.7984488,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746885828.7002263,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746885852.0188222,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746885873.644979,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746885883.6973982,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746885893.9389663,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746885904.1378798,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746885914.5567644,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746885924.24361,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
